EntrezID	Symbol
112268274	LOC112268274
124904634	LOC124904634
100288805	HYDIN2
149013	NBPF12
728989	LOC728989
101447996	RNVU1-8
644861	NBPF13P
2330	FMO5
9557	CHD1L
100289211	LINC00624
607	BCL9
51205	ACP6
2702	GJA5
102723321	LOC102723321
2703	GJA8
51463	GPR89B
26864	RNVU1-7
728920	PDE4DIPP1
200030	NBPF11
100505824	LINC02805
101927468	LOC101927468
105371226	LINC01731
284561	LINC02806
105371225	LOC105371225
124904403	LOC124904403
124904404	LOC124904404
101954273	RNVU1-1
102466225	MIR6077
100132057	PDE4DIPP6
388685	LINC01138
124904621	LOC124904621
25832	NBPF14
100996763	NOTCH2NLB
440672	NUDT4B
100996517	SEC22B3P
9659	PDE4DIP
400818	NBPF9
101929790	LOC101929790
653513	LOC653513
124904395	LOC124904395
100996716	SEC22B2P
100996717	NOTCH2NLC
101060226	NBPF19
653598	PPIAL4C
57234	LINC00869
644634	LOC644634
102723955	PDE4DIPP7
2209	FCGR1A
440689	H2BC18
8370	H4C14
126961	H3C14
8337	H2AC18
337873	H2BC20P
333932	H3C15
554313	H4C15
8349	H2BC21
51027	BOLA1
9900	SV2A
10903	MTMR11
56957	OTUD7B
11311	VPS45
51177	PLEKHO1
105371433	LINC02988
81611	ANP32E
23632	CA14
79630	C1orf54
148523	CIART
80222	TARS2
100874054	FALEC
54507	ADAMTSL4
574406	ADAMTSL4-AS1
2029	ENSA
112268239	LOC112268239
1520	CTSS
1513	CTSK
100996521	CTXND2
9869	SETDB1
29956	CERS2
8416	ANXA9
55793	MINDY1
58497	PRUNE1
149428	BNIPL
54964	C1orf56
56882	CDC42SE1
10500	SEMA6C
79626	TNFAIP8L2
100534012	TNFAIP8L2-SCNM1
29765	TMOD4
5710	PSMD4
57592	ZNF687
100507670	ZNF687-AS1
5298	PI4KB
5993	RFX5
8991	SELENBP1
5692	PSMB4
23126	POGZ
57530	CGN
124900437	LOC124900437
7286	TUFT1
693139	MIR554
81609	SNX27
124904420	LOC124904420
11189	CELF3
284485	RIIAD1
65005	MRPL9
51686	OAZ3
11022	TDRKH
339398	LINGO4
6097	RORC
100191040	C2CD4D
284486	THEM5
117145	THEM4
6281	S100A10
441908	NBPF18P
6282	S100A11
100131107	LOC100131107
126637	TCHHL1
7062	TCHH
126638	RPTN
339400	FLG-AS1
388697	HRNR
388698	FLG2
49860	CRNN
254910	LCE5A
54544	CRCT1
353145	LCE3E
353142	LCE3A
353141	LCE2D
353140	LCE2C
26239	LCE2B
353139	LCE2A
100129271	KPLCE
448834	KPRP
353137	LCE1F
353135	LCE1E
353134	LCE1D
353133	LCE1C
353132	LCE1B
353131	LCE1A
448835	LCE6A
4184	SMCP
3713	IVL
110806278	SPRR5
101927988	LINC01527
163778	SPRR4
6698	SPRR1A
6707	SPRR3
124900435	LOC124900435
6699	SPRR1B
6703	SPRR2D
6700	SPRR2A
6701	SPRR2B
6704	SPRR2E
6705	SPRR2F
6706	SPRR2G
101928009	LOC101928009
149018	LELP1
574414	PRR9
4014	LORICRIN
114771	PGLYRP3
57115	PGLYRP4
6280	S100A9
6283	S100A12
6279	S100A8
338324	S100A7A
6278	S100A7
124904423	LOC124904423
6277	S100A6
6275	S100A4
6274	S100A3
6273	S100A2
140576	S100A16
57402	S100A14
6284	S100A13
23557	SNAPIN
4881	NPR1
102466879	MIR8083
65123	INTS3
343052	LOC343052
124904424	LOC124904424
57459	GATAD2B
9909	DENND4B
200186	CRTC2
27173	SLC39A1
148327	CREB3L4
5872	RAB13
6232	RPS27
91181	NUP210L
100847024	MIR5698
7170	TPM3
388701	CFAP141
10456	HAX1
124904806	LOC124904806
89872	AQP10
57198	ATP8B2
3570	IL6R
126669	SHE
126668	TDRD10
55585	UBE2Q1
107985206	LOC107985206
1141	CHRNB2
103	ADAR
124904428	LOC124904428
3782	KCNN3
10654	PMVK
57326	PBXIP1
6464	SHC1
100423020	MIR4258
80308	FLAD1
55891	LENEP
51043	ZBTB7B
127579	DCST2
149095	DCST1
100505666	DCST1-AS1
8751	ADAM15
1945	EFNA4
1944	EFNA3
125467750	EFNA4-EFNA3
1942	EFNA1
55974	SLC50A1
54344	DPM3
200185	KRTCAP2
4582	MUC1
7059	THBS3
4580	MTX1
2630	GBA1LP
2629	GBA1
10712	ENTREP3
1196	CLK2
57657	HCN3
5313	PKLR
2224	FDPS
23623	RUSC1
645676	ASH1L-AS1
55154	MSTO1
55249	YY1AP1
7818	DAP3
100129405	MSTO2P
54856	GON4L
23208	SYT11
6016	RIT1
339403	RXFP4
102465442	MIR6738
9181	ARHGEF2
107985210	ARHGEF2-AS1
105371729	LOC105371729
6746	SSR2
56893	UBQLN4
57111	RAB25
92312	MEX3A
4000	LMNA
64218	SEMA4A
9673	SLC25A44
100527963	PMF1-BGLAP
11243	PMF1
632	BGLAP
79957	PAQR6
23381	SMG5
84283	TMEM79
112770	GLMP
391104	VHLL
7203	CCT3
128229	TSACC
57127	RHBG
10485	MIR9-1HG
4209	MEF2D
128239	IQGAP3
164118	TTC24
128240	NAXE
54865	GPATCH4
60484	HAPLN2
63827	BCAN
126568844	BCAN-AS2
10763	NES
1382	CRABP2
81875	ISG20L2
5546	PRCC
9047	SH2D2A
4914	NTRK1
3645	INSRR
375033	PEAR1
149499	LRRC71
9826	ARHGEF11
440695	ETV3L
107985211	LOC107985211
105371455	LINC02772
101928202	LOC101928202
83416	FCRL5
83417	FCRL4
115352	FCRL3
79368	FCRL2
115350	FCRL1
922	CD5L
105371458	LOC105371458
55243	KIRREL1
100505785	KIRREL1-IT1
117981789	SMIM42
646268	LINC01704
912	CD1D
909	CD1A
911	CD1C
910	CD1B
913	CD1E
391107	OR10K2
391109	OR10K1
107985213	LOC107985213
128368	OR10Z1
6708	SPTA1
391114	OR6K3
81442	OR6N2
4332	MNDA
149628	PYHIN1
3428	IFI16
9447	AIM2
57863	CADM3
100131825	CADM3-AS1
2532	ACKR1
2205	FCER1A
391121	OR10J4
127385	OR10J5
1401	CRP
101928264	LOC101928264
54935	DUSP23
343413	FCRL6
56833	SLAMF8
284677	SNHG28
391123	VSIG8
124904434	LOC124904434
25790	CFAP45
124904435	LOC124904435
8407	TAGLN2
57549	IGSF9
89886	SLAMF9
100505633	LINC01133
93183	PIGM
124904436	LOC124904436
3766	KCNJ10
3765	KCNJ9
93185	IGSF8
477	ATP1A2
480	ATP1A4
844	CASQ1
8682	PEA15
50717	DCAF8
100287049	DCAF8-DT
5824	PEX19
23385	NCSTN
4807	NHLH1
57216	VANGL2
114836	SLAMF6
8832	CD84
6504	SLAMF1
962	CD48
57823	SLAMF7
105371470	LOC105371470
4063	LY9
51744	CD244
55600	ITLN1
101928372	LOC101928372
124904441	LOC124904441
142683	ITLN2
50848	F11R
100131187	TSTD1
7391	USF1
257106	ARHGAP30
81607	NECTIN4
105371471	NECTIN4-AS1
126823	KLHDC9
4817	NIT1
9191	DEDD
27005	USP21
5498	PPOX
8703	B4GALT3
9507	ADAMTS4
4720	NDUFS2
2207	FCER1G
336	APOA2
84134	TOMM40L
9970	NR1I3
654790	PCP4L1
4359	MPZ
257177	CFAP126
2212	FCGR2A
3310	HSPA6
2214	FCGR3A
9103	FCGR2C
3311	HSPA7
2215	FCGR3B
2213	FCGR2B
641311	RPL31P11
84824	FCRLA
127943	FCRLB
11266	DUSP12
25903	OLFML2B
9722	NOS1AP
100616386	MIR4654
105371475	LOC105371475
124904445	LOC124904445
693141	MIR556
284680	SPATA46
400793	C1orf226
117157	SH2D1B
127933	UHMK1
6675	UAP1
4921	DDR2
51478	HSD17B7
339512	CCDC190
5999	RGS4
101928404	RGS5-AS1
83540	NUF2
5087	PBX1
100505795	PBX1-AS1
107985451	LOC107985451
105371561	LMX1A-AS2
102725140	LMX1A-AS1
4009	LMX1A
6258	RXRG
400794	LRRC52-AS1
4259	MGST3
440700	LOC440700
100147773	TMCO1-AS1
7371	UCK2
100500832	MIR3658
105371586	FAM78B-AS1
100126349	MIR921
112268276	LOC112268276
149297	FAM78B
105371590	LINC01675
116123	FMO9P
57645	POGK
117143	TADA1
124904450	LOC124904450
387597	ILDR2
84944	MAEL
105371600	LOC105371600
10223	GPA33
92235	STYXL2
101928484	LINC01363
5451	POU2F1
919	CD247
8804	CREG1
107985224	LOC107985224
92241	RCSD1
9019	MPZL1
55811	ADCY10
55827	DCAF6
23432	GPR161
261726	TIPRL
375035	SFT2D2
9095	TBX19
693142	MIR557
100505918	LOC100505918
101928565	LOC101928565
6846	XCL2
6375	XCL1
1805	DPT
79100	LINC00626
101978719	LINC00970
29922	NME7
57821	CCDC181
10560	SLC19A2
2153	F5
6403	SELP
55732	FIRRM
6402	SELL
6401	SELE
92342	METTL18
57147	SCYL3
22920	KIFAP3
105371609	LINC01681
284688	LINC01142
101928650	GORAB-AS1
92344	GORAB
5396	PRRX1
80133	MROH9
2328	FMO3
388714	FMO6P
2327	FMO2
124900413	LOC124900413
2326	FMO1
105371611	LOC105371611
2329	FMO4
7151	TOP1P1
23215	PRRC2C
110806290	MYOCOS
4653	MYOC
8674	VAMP4
51603	METTL13
26052	DNM3
100874284	DNM3-IT1
100628315	DNM3OS
92346	C1orf105
51430	SUCO
356	FASLG
8995	TNFSF18
7292	TNFSF4
101928673	PRDX6-AS1
730159	TEX50
339416	ANKRD45
27252	KLHL20
55157	DARS2
60674	GAS5
462	SERPINC1
149041	RC3H1
105371620	RC3H1-DT
102724601	RABGAP1L-DT
9910	RABGAP1L
63931	MRPS14
63923	TNN
9674	KIAA0040
105371623	LOC105371623
7143	TNR
101928751	LINC01657
107985228	LINC02803
64326	COP1
124904756	LOC124904756
60676	PAPPA2
574441	MIR488
460	ASTN1
57795	BRINP2
102724661	LINC01645
101928778	LINC01741
89866	SEC16B
111240474	CRYZL2P-SEC16B
730102	CRYZL2P
9462	RASAL2
400797	CLEC20A
101928866	LOC101928866
84066	TEX35
400798	C1orf220
100616328	MIR4424
55103	RALGPS2
9917	FAM20B
64222	TOR3A
27	ABL2
6646	SOAT1
126859	AXDND1
7827	NPHS2
163589	TDRD5
128071543	LOC128071543
148753	FAM163A
105371634	LOC105371634
26092	TOR1AIP1
9857	CEP350
5768	QSOX1
89884	LHX4
100527964	LHX4-AS1
84320	ACBD6
148756	OVAAL
9213	XPR1
57710	KIAA1614
103344928	KIAA1614-AS1
10228	STX6
3140	MR1
51278	IER5
101928973	LINC01732
100287948	LINC01699
777	CACNA1E
127665	ZNF648
400799	LINC01344
2752	GLUL
127670	TEDDM1
388719	LINC00272
353299	RGSL1
6041	RNASEL
6004	RGS16
284648	LINC01686
85397	RGS8
105371644	LINC01688
80896	NPL
1660	DHX9
81626	SHCBP1L
3915	LAMC1
110841583	LAMC1-AS1
3918	LAMC2
23057	NMNAT2
4688	NCF2
10092	ARPC5
23179	RGL1
403314	APOBEC4
23127	COLGALT2
102724830	LOC102724830
118827814	C1orf21-DT
81563	C1orf21
107985236	LOC107985236
105371648	LOC105371648
80267	EDEM3
116496	NIBAN1
6045	RNF2
54823	SWT1
10625	IVNS1ABP
100288079	GS1-279B7.1
101929093	LINC01350
83872	HMCN1
102724919	PDC-AS1
5743	PTGS2
5321	PLA2G4A
106144535	LINC01037
106144592	LINC01035
107985456	LINC01701
339479	BRINP3
105371658	LOC105371658
101929120	BRINP3-DT
440704	LINC01720
105371660	LINC01680
64407	RGS18
431704	RGS21
124904472	LOC124904472
5997	RGS2
105371665	LOC105371665
79577	CDC73
101929184	LINC01031
124904475	LOC124904475
124904476	LOC124904476
105371672	LOC105371672
105371673	LINC01724
343450	KCNT2
100616363	MIR4735
3075	CFH
3080	CFHR2
81494	CFHR5
2165	F13B
23418	CRB1
163486	DENND1B
56956	LHX9
140609	NEK7
105371677	LOC105371677
5788	PTPRC
100131234	MIR181A1HG
406995	MIR181A1
2494	NR5A2
124904480	LOC124904480
554279	LINC00862
124900414	LOC124900414
2848	GPR25
55765	INAVA
647215	MROH3P
23046	KIF21B
101929305	LOC101929305
779	CACNA1S
647219	ASCL5
252839	TMEM9
91156	IGFN1
5317	PKP1
7139	TNNT2
3898	LAD1
7135	TNNI1
23612	PHLDA3
1465	CSRP1
89796	NAV1
100847050	MIR5191
124904483	LOC124904483
149345	SHISA4
25802	LMOD1
109616993	SNORA70H
6051	RNPEP
102723465	ELF3-AS1
1999	ELF3
9283	GPR37L1
127829	ARL8A
5778	PTPN7
148713	PTPRVP
59352	LGR6
29089	UBE2T
4660	PPP1R12B
127833	SYT2
10765	KDM5B
100506696	PCAT6
641515	MGAT4EP
148709	ACTG1P25
51706	CYB5R1
100506747	MGAT4FP
92703	TMEM183A
8497	PPFIA4
4656	MYOG
134	ADORA1
4608	MYBPH
1116	CHI3L1
1118	CHIT1
100506775	LINC01353
730227	BTG2-DT
7832	BTG2
2331	FMOD
5549	PRELP
26254	OPTC
493	ATP2B4
54900	LAX1
6635	SNRPE
105371689	LOC105371689
284573	LINC00303
9580	SOX13
55224	ETNK2
5972	REN
3814	KISS1
127845	GOLT1A
22874	PLEKHA6
127841	LINC00628
5287	PIK3C2B
4194	MDM4
105371692	LOC105371692
10446	LRRN2
23114	NFASC
6900	CNTN2
5929	RBBP5
25778	DSTYK
9911	TMCC2
101929459	TMCC2-AS1
81788	NUAK2
55220	KLHDC8A
284576	LEMD1-AS1
93273	LEMD1
442891	MIR135B
284577	LEMD1-DT
101669762	BLACAT1
5129	CDK18
148808	MFSD4A
2005	ELK4
85414	SLC45A3
64710	NUCKS1
8934	RAB29
254428	SLC41A1
148811	PM20D1
284581	PM20D1-AS1
115019	SLC26A9
103021296	SLC26A9-AS1
338382	RAB7B
1510	CTSE
440712	RHEX
553	AVPR1B
124904492	LOC124904492
105372873	LOC105372873
729533	FAM72A
23380	SRGAP2
9641	IKBKE
102466202	MIR6769B
574431	IKBKE-AS1
83593	RASSF5
1939	EIF2D
105372876	DYRK3-AS1
8444	DYRK3
9261	MAPKAPK2
3586	IL10
29949	IL19
50604	IL20
11009	IL24
9214	FCMR
5284	PIGR
83953	FCAMR
79098	C1orf116
55432	YOD1
5208	PFKFB2
725	C4BPB
722	C4BPA
124904497	LINC02942
1604	CD55
124904498	LOC124904498
1380	CR2
1378	CR1
1379	CR1L
4179	CD46
100128537	MIR29B2CHG
947	CD34
105372883	LINC02767
5362	PLXNA2
124904501	LOC124904501
107985254	LINC01735
105372891	LINC02769
105372893	LINC01717
105372894	LINC01774
105372895	LOC105372895
105372896	LOC105372896
105372897	LINC01696
101929476	LINC01698
642587	MIR205HG
406988	MIR205
105372898	LOC105372898
57172	CAMK1G
3914	LAMB3
100422894	MIR4260
101930114	HSD11B1-AS1
3290	HSD11B1
80342	TRAF3IP3
3664	IRF6
148304	C1orf74
27042	UTP25
255928	SYT14
56256	SERTAD4
55733	HHAT
3756	KCNH1
100874296	KCNH1-IT1
55758	RCOR3
7188	TRAF5
84791	LINC00467
343035	RD3
7779	SLC30A1
105748977	NTRAS
4751	NEK2
91548	NEK2-DT
102723727	LPGAT1-AS1
124904505	LOC124904505
51514	DTL
101929541	LINC02608
5525	PPP2R5A
55248	PACC1
29937	NENF
105372907	LINC02771
101929565	LINC01740
467	ATF3
149647	GARIN4
102723761	LINC02773
55509	BATF3
25936	NSL1
149643	SPATA45
642946	FLVCR1-DT
124904507	LOC124904507
79805	VASH2
90806	ANGEL2
26750	RPS6KC1
100505832	PROX1-AS1
5629	PROX1
105372911	LINC02775
56950	SMYD2
5784	PTPN14
1063	CENPF
3776	KCNK2
51133	KCTD3
124904778	LOC124904778
102723833	USH2A-AS2
7399	USH2A
105372918	USH2A-AS1
2104	ESRRG
100885798	LINC00210
101929631	LINC01653
105372922	LOC105372922
51018	RRP15
7042	TGFB2
124904666	LOC124904666
105372925	LINC01710
127018	LYPLAL1
107984018	LOC107984018
102723886	LYPLAL1-AS1
643136	ZC3H11B
55532	SLC30A10
25782	RAB3GAP2
4139	MARK1
79762	C1orf115
54996	MTARC2
64757	MTARC1
3142	HLX
400804	LINC02817
107985462	LOC107985462
105372937	LOC105372937
11221	DUSP10
101929771	LINC01655
105372950	LINC02257
110806276	LINC02474
107985307	LINC01705
124904518	LOC124904518
105372956	LOC105372956
79802	HHIPL2
375056	MIA3
64853	AIDA
400823	FAM177B
105372984	LOC105372984
84976	DISP1
102724046	LOC102724046
107985323	LOC107985323
7100	TLR5
124904522	LOC124904522
55061	SUSD4
164127	CCDC185
388743	CAPN8
824	CAPN2
7159	TP53BP2
441124	GTF2IP20
100287497	SEPTIN7P13
23219	FBXO28
8560	DEGS1
101927143	LOC101927143
101927164	LOC101927164
4931	NVL
29097	CNIH4
80232	WDR26
149111	CNIH3
102723817	CNIH3-AS2
105373106	CNIH3-AS1
107985338	LINC02813
105373108	LOC105373108
127602	DNAH14
3930	LBR
105373110	LINC02765
55740	ENAH
102723834	LOC102723834
107985352	LOC107985352
6726	SRP9
2052	EPHX1
9725	TMEM63A
10637	LEFTY1
29920	PYCR2
7044	LEFTY2
163859	SDE2
3020	H3-3A
105373113	LINC01703
107985353	ACBD3-AS1
64746	ACBD3
83881	MIXL1
286826	LIN9
142	PARP1
105373116	LOC105373116
375057	STUM
100506443	ITPKB-IT1
3707	ITPKB
124904530	LOC124904530
5664	PSEN2
56997	COQ8A
8476	CDC42BPA
107985463	LINC01641
105373122	LOC105373122
339500	ZNF678
116841	SNAP47
105373289	LOC105373289
339501	PRSS38
100847072	MIR5008
7483	WNT9A
89780	WNT3A
100506571	LINC02809
375	ARF1
79169	C1orf35
2987	GUK1
57165	GJC2
574432	IBA57-DT
200205	IBA57
574407	OBSCN-AS1
84033	OBSCN
124904535	LOC124904535
101927401	LOC101927401
102465444	MIR6742
81559	TRIM11
8290	H3-4
124904538	LOC124904538
100616308	MIR4666A
149603	RNF187
100129094	BTNL10P
100169751	RNA5S1
100169761	RNA5S10
100169765	RNA5S14
100169768	RNA5S17
58480	RHOU
105373158	LINC02815
677790	TMEM78
105373159	RAB4A-AS1
5867	RAB4A
126731	CCSAP
124904541	LOC124904541
58	ACTA1
23456	ABCB10
27097	TAF5L
9816	URB2
101927504	LINC01682
101927532	LINC01736
2590	GALNT2
124904542	LOC124904542
79605	PGBD5
105373164	LOC105373164
101927553	LINC01737
22796	COG2
183	AGT
10753	CAPN9
107985359	LOC107985359
84886	C1orf198
101927604	LOC101927604
124904547	LOC124904547
100302132	MIR1182
375061	FAM89A
440730	TRIM67
149373	TRIM67-AS1
128061	C1orf131
8443	GNPAT
83932	SPRTN
54583	EGLN1
122526782	LOC122526782
100287814	LINC00582
27185	DISC1
27184	DISC2
105373170	LOC105373170
104472714	DISC1-IT1
57568	SIPA1L2
105373199	LINC01745
101927683	LINC01744
54627	MAP10
101927711	LOC101927711
84284	NTPCR
80003	PCNX2
84451	MAP3K21
3775	KCNK1
100616390	MIR4427
124904552	LOC124904552
148641	SLC35F3
124904553	LOC124904553
105373206	LOC105373206
100616380	MIR4671
388753	COA6
6894	TARBP1
100506795	LINC01354
124900421	LOC124900421
101927787	LOC101927787
105373209	LOC105373209
124904555	LOC124904555
124904556	LOC124904556
100506810	LINC01132
100130249	LINC02961
107985365	LOC107985365
124904558	LOC124904558
101927851	LNCATV
731656	LINC01348
9804	TOMM20
23029	RBM34
9453	GGPS1
6905	TBCE
148789	B3GALNT2
2786	GNG4
1130	LYST
105373212	LINC02768
4811	NID1
7107	GPR137B
56605	ERO1B
128178	EDARADD
3964	LGALS8
55127	HEATR1
88	ACTN2
4548	MTR
105373218	LOC105373218
645745	MT1HL1
6262	RYR2
100616141	MIR4428
100130331	LOC100130331
105373222	LOC105373222
1131	CHRM3
100506915	CHRM3-AS2
100873984	CHRM3-AS1
105373224	LOC105373224
56776	FMN2
64388	GREM2
6000	RGS7
124904601	LOC124904601
23596	OPN3
128025	WDR64
441925	BECN2
440738	MAP1LC3C
200150	PLD5
731275	LINC01347
10806	SDCCAG8
10000	AKT3
339529	LINC02774
10472	ZBTB18
440742	LOC440742
105373262	LOC105373262
200159	SPMIP3
257044	CATSPERE
51029	DESI2
122455338	C1orf202
116228	COX20
3192	HNRNPU
84288	EFCAB2
55083	KIF26B
111216275	KIF26B-AS1
105373265	LOC105373265
64754	SMYD3
101928089	SMYD3-AS1
255654	LINC01743
163882	CNST
102724382	LOC102724382
51097	SCCPDH
149134	LINC01341
25909	AHCTF1
57116	ZNF695
93474	ZNF670
388759	LINC02897
7678	ZNF124
100500849	MIR3916
84838	ZNF496
107985115	ZNF496-DT
107985375	LOC107985375
114548	NLRP3
127623	OR2B11
441932	OR2W5P
25893	TRIM58
26696	OR2T1
401992	OR2T2
401993	OR2T5
124904576	LOC124904576
127077	OR2T11
403239	OR2T27
646627	LYPD8
401994	OR14I1
80851	SH3BP5L
100422879	MIR3124
79894	ZNF672
55657	ZNF692
267002	PGBD2
642273	FAM110C
26751	SH3YL1
101927262	LOC101927262
285016	ALKAL2
105373346	LOC105373346
105373350	LINC01865
124905962	LOC124905962
727944	LINC01874
101927362	LINC01875
105373352	LOC105373352
129787	TMEM18
105373354	TMEM18-DT
105373358	LOC105373358
105373480	LOC105373480
339822	LINC01115
101060385	LINC01939
101060391	SNTG2-AS1
54221	SNTG2
7173	TPO
102723730	LOC102723730
7837	PXDN
23040	MYT1L
730811	MYT1L-AS1
107985839	LOC107985839
105373390	LOC105373390
124905968	LOC124905968
101927554	LINC01250
107985840	LOC107985840
7260	EIPR1
51112	TRAPPC12
100861515	TRAPPC12-AS1
55256	ADI1
246243	RNASEH1
124907726	LOC124907726
78989	COLEC11
55821	ALLC
728597	DCDC2C
105373393	LOC105373393
100505964	LINC01304
107985841	LOC107985841
727982	LINC01249
124905950	LOC124905950
102723818	LINC01248
6664	SOX11
112268411	LOC112268411
105373400	LINC01810
150622	SILC1
400940	LOC400940
105373401	LOC105373401
107985844	LINC01824
102800314	MIR7515HG
400941	LINC00487
104326052	NRIR
91543	RSAD2
386597	GRASLND
9781	RNF144A
101929452	LOC101929452
105373406	LOC105373406
100506274	LOC100506274
101929510	LOC101929510
107985848	LOC107985848
101929531	LINC01871
105373409	LOC105373409
101929551	LOC101929551
339788	LINC00298
339789	LINC00299
101929567	LINC01814
105373411	LOC105373411
100506299	ID2-AS1
3398	ID2
57498	KIDINS220
129642	MBOAT2
105373414	LOC105373414
105373416	LOC105373416
8853	ASAP2
9270	ITGB1BP1
285148	IAH1
6868	ADAM17
10971	YWHAQ
105373418	LOC105373418
100996549	LOC100996549
9014	TAF1B
105373422	LOC105373422
29841	GRHL1
124905970	LOC124905970
8462	KLF11
192668	CYS1
6241	RRM2
124906144	LOC124906144
100422929	MIR4261
124900530	LOC124900530
3241	HPCAL1
100302743	SNORA80B
101929715	ODC1-DT
79954	NOL10
106479524	RN7SL832P
245973	ATP6V1C2
105373428	LOC105373428
10130	PDIA6
101929733	LINC01954
3754	KCNF1
285150	FLJ33534
130813	C2orf50
130814	SLC66A3
9475	ROCK2
100874055	LINC00570
105373429	LOC105373429
1876	E2F6
9687	GREB1
23620	NTSR2
23175	LPIN1
100506405	LOC100506405
101929752	LOC101929752
124907735	LOC124907735
100422862	MIR548S
105373430	LOC105373430
100422996	MIR4262
100506457	MIR3681HG
124906141	LOC124906141
105373432	LOC105373432
100500884	MIR3681
124905974	LOC124905974
28951	TRIB2
100422986	MIR3125
105373436	LOC105373436
100506474	LOC100506474
105373438	LOC105373438
100499171	LINC00276
151354	LRATD1
51594	NBAS
1653	DDX1
101926966	LINC01804
124906147	LOC124906147
103752554	MYCNUT
4613	MYCN
104797537	GACAT3
124908049	LOC124908049
107985855	LOC107985855
105373444	LOC105373444
81553	CYRIA
107985806	LINC01866
729475	RAD51AP2
7447	VSNL1
79677	SMC6
105373449	LOC105373449
343930	MSGN1
3790	KCNS3
124900534	LOC124900534
105373454	LOC105373454
57665	RDH14
93034	NT5C1B
105373456	LOC105373456
400945	LINC01376
100616307	MIR4757
130497	OSR1
101928196	LOC101928196
105373460	LINC01808
105373461	LOC105373461
400946	LINC00954
130502	TTC32
4148	MATN3
124900607	LOC124900607
6382	SDC1
23369	PUM2
388	RHOB
107985856	LOC107985856
100874343	HS1BP3-IT1
64342	HS1BP3
151449	GDF7
60526	LDAH
101928271	LINC02850
338	APOB
124908055	LOC124908055
100129278	TDRD15
105374317	LOC105374317
105374318	LOC105374318
100507562	LOC100507562
101929230	LOC101929230
645949	LINC01822
124908056	LOC124908056
102723362	LINC01884
107985792	LOC107985792
105374323	LINC02923
114818	KLHL29
105374325	LOC105374325
54454	ATAD2B
388931	MFSD2B
2281	FKBP1B
51639	SF3B6
9540	TP53I3
375189	PFN4
375190	FAM228B
653140	FAM228A
50618	ITSN2
105374329	LOC105374329
8648	NCOA1
109	ADCY3
729723	DNAJC27-AS1
22979	EFR3B
5443	POMC
106144568	LINC01381
1788	DNMT3A
100302246	MIR1301
1838	DTNB
55252	ASXL2
3797	KIF3C
10890	RAB10
150946	GAREM2
105374334	LOC105374334
165082	ADGRF3
92749	DRC1
9381	OTOF
339778	CIMIP2C
130106	CIB4
3777	KCNK3
54978	SLC35F6
1058	CENPA
56896	DPYSL5
22924	MAPRE3
54867	TMEM214
100874031	AGBL5-AS1
100128731	OST4
11117	EMILIN1
3795	KHK
10669	CGREF1
10113	PREB
339779	PRR30
150921	TCF23
8884	SLC5A6
790	CAD
7781	SLC30A3
285126	DNAJC5G
57159	TRIM54
4358	MPV17
100505624	GTF3C2-AS1
105374363	GTF3C2-AS2
8890	EIF2B4
9784	SNX17
130557	ZNF513
29959	NRBP1
200634	KRTCAP3
26160	IFT172
64838	FNDC4
2646	GCKR
84226	SPATA31H1
84450	ZNF512
11321	GPN1
124906143	LOC124906143
22950	SLC4A1AP
100129995	LINC01460
9553	MRPL33
64080	RBKS
100422965	MIR4263
100505716	LOC100505716
2355	FOSL2
102723530	LOC102723530
151056	PLB1
100505774	LOC100505774
55006	TRMT61B
165186	TOGARAM2
388939	PCARE
105374386	LOC105374386
79745	CLIP4
238	ALK
101929386	LOC101929386
124907748	LOC124907748
51646	YPEL5
109616960	SNORA10B
81606	LBH
285043	LINC01936
253558	LCLAT1
92291	CAPN13
79623	GALNT14
440854	CAPN14
30845	EHD3
7498	XDH
6716	SRD5A2
105374449	LINC01946
51072	MEMO1
58484	NLRC4
57448	BIRC6
55622	TTC27
285045	LINC00486
100271832	LOC100271832
4052	LTBP1
100616136	MIR4430
25780	RASGRP3
105374454	RASGRP3-AS1
25940	FAM98A
105374455	LOC105374455
104355287	LINC01317
151325	MYADML
106144585	LINC01318
104355288	LINC01320
124907752	LOC124907752
107985865	LOC107985865
107985808	LOC107985808
105374458	LOC105374458
100616475	MIR548AD
51232	CRIM1
124907753	LOC124907753
9637	FEZ2
5212	VIT
5610	EIF2AK2
391365	SULT6B1
100505876	CEBPZOS
10153	CEBPZ
124907754	LOC124907754
25797	QPCT
105374464	LINC03063
10602	CDC42EP3
101929559	PIRAT1
151393	RMDN2
101410544	RMDN2-AS1
285154	CYP1B1-AS1
1545	CYP1B1
107985871	LOC107985871
102723739	LOC102723739
64225	ATL2
105374468	LOC105374468
100996902	LINC01883
101929596	LINC02613
92906	HNRNPLL
130589	GALM
6432	SRSF7
100271715	ARHGEF33
6654	SOS1
728730	MAP4K3-DT
130733	TMEM178A
80745	THUMPD2
100128590	SLC8A1-AS1
6546	SLC8A1
101929667	LOC101929667
101929700	LINC01794
388942	LINC01913
101929723	LINC01914
400950	LINC02898
91461	PKDCC
27436	EML4
102723824	EML4-AS1
9167	COX7A2L
170850	KCNG3
124900542	LOC124900542
57504	MTA3
165140	OXER1
23498	HAAO
102723854	LINC01819
100506047	LINC02580
105374570	LOC105374570
100129726	LINC01126
63892	THADA
130271	PLEKHH2
728819	C1GALT1C1L
51626	DYNC2LI1
